Time,T1,T2,Q1,Q2
428.0,53.501799999999996,26.4286,40,0
429.0,53.501799999999996,26.4286,40,0
430.0,53.501799999999996,26.4286,40,0
431.0,53.501799999999996,26.4286,40,0
432.0,53.501799999999996,26.106299999999997,40,0
433.0,53.501799999999996,26.4286,40,0
434.0,53.1795,26.4286,40,0
435.0,53.1795,26.4286,40,0
436.0,53.1795,26.4286,40,0
437.0,53.1795,26.4286,40,0
438.0,53.1795,26.4286,40,0
439.0,53.1795,26.106299999999997,40,0
440.0,53.1795,26.4286,40,0
441.0,52.8572,26.4286,40,0
442.0,52.8572,26.106299999999997,40,0
443.0,52.8572,26.4286,40,0
444.0,52.8572,26.106299999999997,40,0
445.0,52.8572,26.4286,40,0
446.0,52.8572,26.4286,40,0
447.0,52.53489999999999,26.4286,40,0
448.0,52.53489999999999,26.4286,40,0
449.0,52.53489999999999,26.4286,40,0
450.0,52.53489999999999,26.106299999999997,40,0
451.0,52.53489999999999,26.106299999999997,40,0
452.0,52.53489999999999,26.106299999999997,40,0
453.0,52.53489999999999,26.4286,40,0
454.0,52.212599999999995,26.106299999999997,40,0
455.0,52.212599999999995,26.106299999999997,40,0
456.0,52.212599999999995,26.106299999999997,40,0
457.0,52.212599999999995,26.106299999999997,40,0
458.0,52.212599999999995,26.106299999999997,40,0
459.0,51.890299999999996,26.106299999999997,40,0
460.0,51.890299999999996,26.106299999999997,40,0
461.0,51.890299999999996,26.106299999999997,40,0
462.0,51.890299999999996,26.106299999999997,40,0
463.0,51.890299999999996,26.106299999999997,40,0
464.0,51.890299999999996,26.106299999999997,40,0
465.0,51.890299999999996,26.106299999999997,40,0
466.0,51.890299999999996,26.106299999999997,40,0
467.0,51.890299999999996,26.106299999999997,40,0
468.0,51.890299999999996,26.106299999999997,40,0
469.0,51.568,26.106299999999997,40,0
470.0,51.568,26.106299999999997,40,0
471.0,51.568,26.106299999999997,40,0
472.0,51.568,26.106299999999997,40,0
473.0,51.2457,26.106299999999997,40,0
474.0,51.568,26.106299999999997,40,0
475.0,51.2457,26.106299999999997,40,0
476.0,51.2457,26.106299999999997,40,0
477.0,51.2457,26.106299999999997,40,0
478.0,51.2457,26.106299999999997,40,0
479.0,51.2457,26.106299999999997,40,0
480.0,51.2457,26.106299999999997,40,0
481.0,50.923399999999994,26.106299999999997,40,0
482.0,50.923399999999994,26.106299999999997,40,0
483.0,50.923399999999994,26.106299999999997,40,0
484.0,50.923399999999994,26.106299999999997,40,0
485.0,50.923399999999994,25.784,40,0
486.0,50.923399999999994,25.784,40,0
487.0,50.923399999999994,26.106299999999997,40,0
488.0,50.923399999999994,26.106299999999997,40,0
489.0,50.923399999999994,26.106299999999997,40,0
490.0,50.601099999999995,25.784,40,0
491.0,50.601099999999995,26.106299999999997,40,0
492.0,50.601099999999995,25.784,40,0
493.0,50.601099999999995,25.784,40,0
494.0,50.601099999999995,26.106299999999997,40,0
495.0,50.601099999999995,26.106299999999997,40,0
496.0,50.2788,25.784,40,0
497.0,50.2788,25.784,40,0
498.0,50.2788,25.784,40,0
499.0,50.2788,25.784,40,0
500.0,50.2788,25.784,40,0
501.0,50.2788,25.784,40,0
502.0,50.2788,25.784,40,0
503.0,50.2788,25.784,40,0
504.0,50.2788,25.784,40,0
505.0,49.9565,25.784,40,0
506.0,49.9565,25.784,40,0
507.0,49.9565,25.784,40,0
508.0,49.9565,25.784,40,0
509.0,49.9565,25.784,40,0
510.0,49.9565,25.784,40,0
511.0,49.9565,25.784,40,0
512.0,49.9565,25.784,40,0
513.0,49.9565,25.784,40,0
514.0,49.9565,25.784,40,0
515.0,49.63419999999999,25.784,40,0
516.0,49.63419999999999,25.784,40,0
517.0,49.63419999999999,25.784,40,0
518.0,49.63419999999999,25.784,40,0
519.0,49.63419999999999,25.784,40,0
520.0,49.63419999999999,25.784,40,0
521.0,49.311899999999994,25.784,40,0
522.0,49.63419999999999,25.784,40,0
523.0,49.63419999999999,25.784,40,0
524.0,49.311899999999994,25.784,40,0
525.0,49.311899999999994,25.784,40,0
526.0,49.311899999999994,25.784,40,0
527.0,49.311899999999994,25.784,40,0
528.0,49.311899999999994,25.784,40,0
529.0,49.311899999999994,25.784,40,0
530.0,49.311899999999994,25.784,40,0
531.0,48.989599999999996,25.461699999999997,40,0
532.0,48.989599999999996,25.784,40,0
533.0,48.989599999999996,25.784,40,0
534.0,48.989599999999996,25.784,40,0
535.0,48.989599999999996,25.784,40,0
536.0,48.989599999999996,25.784,40,0
537.0,48.989599999999996,25.784,40,0
538.0,48.989599999999996,25.461699999999997,40,0
539.0,48.989599999999996,25.461699999999997,40,0
540.0,48.989599999999996,25.784,40,0
541.0,48.989599999999996,25.784,40,0
542.0,48.989599999999996,25.784,40,0
543.0,48.989599999999996,25.461699999999997,40,0
544.0,48.6673,25.461699999999997,40,0
545.0,48.6673,25.461699999999997,40,0
546.0,48.6673,25.461699999999997,40,0
547.0,48.6673,25.461699999999997,40,0
548.0,48.6673,25.461699999999997,40,0
549.0,48.6673,25.784,40,0
550.0,48.6673,25.461699999999997,40,0
551.0,48.6673,25.461699999999997,40,0
552.0,48.6673,25.461699999999997,40,0
553.0,48.6673,25.461699999999997,40,0
554.0,48.345,25.461699999999997,40,0
555.0,48.345,25.461699999999997,40,0
556.0,48.345,25.461699999999997,40,0
557.0,48.345,25.461699999999997,40,0
558.0,48.345,25.461699999999997,40,0
559.0,48.345,25.461699999999997,40,0
560.0,48.345,25.461699999999997,40,0
561.0,48.345,25.461699999999997,40,0
562.0,48.345,25.461699999999997,40,0
563.0,48.345,25.461699999999997,40,0
564.0,48.345,25.461699999999997,40,0
565.0,48.345,25.461699999999997,40,0
566.0,48.345,25.461699999999997,40,0
567.0,48.02269999999999,25.461699999999997,40,0
568.0,48.345,25.461699999999997,40,0
569.0,48.02269999999999,25.461699999999997,40,0
570.0,48.02269999999999,25.461699999999997,40,0
571.0,48.02269999999999,25.461699999999997,40,0
572.0,48.02269999999999,25.461699999999997,40,0
573.0,48.02269999999999,25.461699999999997,40,0
574.0,48.02269999999999,25.461699999999997,40,0
575.0,48.02269999999999,25.461699999999997,40,0
576.0,48.02269999999999,25.461699999999997,40,0
577.0,48.02269999999999,25.461699999999997,40,0
578.0,48.02269999999999,25.461699999999997,40,0
579.0,48.02269999999999,25.461699999999997,40,0
580.0,48.02269999999999,25.461699999999997,40,0
581.0,47.700399999999995,25.461699999999997,40,0
582.0,47.700399999999995,25.461699999999997,40,0
583.0,47.700399999999995,25.461699999999997,40,0
584.0,47.700399999999995,25.461699999999997,40,0
585.0,47.700399999999995,25.461699999999997,40,0
586.0,47.700399999999995,25.461699999999997,40,0
587.0,47.700399999999995,25.461699999999997,40,0
588.0,47.700399999999995,25.461699999999997,40,0
589.0,47.700399999999995,25.461699999999997,40,0
590.0,47.700399999999995,25.461699999999997,40,0
591.0,47.700399999999995,25.461699999999997,40,0
592.0,47.700399999999995,25.461699999999997,40,0
593.0,47.700399999999995,25.461699999999997,40,0
594.0,47.700399999999995,25.461699999999997,40,0
595.0,47.700399999999995,25.1394,40,0
596.0,47.700399999999995,25.461699999999997,40,0
597.0,47.700399999999995,25.1394,40,0
598.0,47.700399999999995,25.461699999999997,40,0
599.0,47.378099999999996,25.1394,40,0
600.0,47.378099999999996,25.461699999999997,40,0
601.0,47.378099999999996,25.461699999999997,40,0
602.0,47.378099999999996,25.461699999999997,40,0
603.0,47.378099999999996,25.1394,40,0
604.0,47.378099999999996,25.1394,40,0
605.0,47.378099999999996,25.1394,40,0
606.0,47.378099999999996,25.461699999999997,40,0
607.0,47.378099999999996,25.1394,40,0
608.0,47.378099999999996,25.461699999999997,40,0
609.0,47.378099999999996,25.1394,40,0
610.0,47.378099999999996,25.1394,40,0
611.0,47.378099999999996,25.461699999999997,40,0
612.0,47.378099999999996,25.461699999999997,40,0
613.0,47.0558,25.461699999999997,40,0
614.0,47.0558,25.1394,40,0
615.0,47.0558,25.461699999999997,40,0
616.0,47.0558,25.461699999999997,40,0
617.0,47.0558,25.1394,40,0
618.0,47.0558,25.461699999999997,40,0
619.0,47.0558,25.1394,40,0
620.0,47.0558,25.1394,40,0
621.0,47.0558,25.461699999999997,40,0
622.0,47.0558,25.1394,40,0
623.0,47.0558,25.461699999999997,40,0
624.0,47.0558,25.1394,40,0
625.0,47.0558,25.1394,40,0
626.0,47.0558,25.1394,40,0
627.0,47.0558,25.1394,40,0
628.0,47.0558,25.1394,40,0
629.0,47.0558,25.1394,40,0
630.0,47.0558,25.1394,40,0
631.0,47.0558,25.1394,40,0
632.0,47.0558,25.1394,40,0
633.0,47.0558,25.1394,40,0
634.0,46.7335,25.1394,40,0
635.0,46.7335,25.1394,40,0
636.0,46.7335,25.1394,40,0
637.0,46.7335,25.1394,40,0
638.0,46.7335,25.1394,40,0
639.0,46.7335,25.1394,40,0
640.0,46.7335,25.1394,40,0
641.0,46.7335,25.1394,40,0
642.0,46.7335,25.1394,40,0
643.0,46.7335,25.1394,40,0
644.0,46.7335,25.1394,40,0
645.0,46.7335,25.1394,40,0
646.0,46.7335,25.1394,40,0
647.0,46.7335,25.1394,40,0
648.0,46.7335,25.1394,40,0
649.0,46.7335,25.1394,40,0
650.0,46.7335,25.1394,40,0
651.0,46.7335,25.1394,40,0
652.0,46.7335,25.1394,40,0
653.0,46.7335,25.1394,40,0
654.0,46.7335,25.1394,40,0
655.0,46.7335,25.1394,40,0
656.0,46.7335,25.1394,40,0
657.0,46.7335,25.1394,40,0
658.0,46.411199999999994,25.1394,40,0
659.0,46.7335,25.1394,40,0
660.0,46.411199999999994,25.1394,40,0
661.0,46.411199999999994,25.1394,40,0
662.0,46.7335,25.1394,40,0
663.0,46.411199999999994,25.1394,40,0
664.0,46.411199999999994,25.1394,40,0
665.0,46.411199999999994,25.1394,40,0
666.0,46.411199999999994,25.1394,40,0
667.0,46.411199999999994,25.1394,40,0
668.0,46.411199999999994,25.1394,40,0
669.0,46.411199999999994,25.1394,40,0
670.0,46.411199999999994,25.1394,40,0
671.0,46.411199999999994,25.1394,40,0
672.0,46.411199999999994,25.1394,40,0
673.0,46.411199999999994,25.1394,40,0
674.0,46.411199999999994,25.1394,40,0
675.0,46.411199999999994,25.1394,40,0
676.0,46.411199999999994,25.1394,40,0
677.0,46.411199999999994,25.1394,40,0
678.0,46.411199999999994,25.1394,40,0
679.0,46.411199999999994,25.1394,40,0
680.0,46.411199999999994,25.1394,40,0
681.0,46.411199999999994,25.1394,40,0
682.0,46.411199999999994,25.1394,40,0
683.0,46.411199999999994,25.1394,40,0
684.0,46.088899999999995,25.1394,40,0
685.0,46.411199999999994,25.1394,40,0
686.0,46.088899999999995,25.1394,40,0
687.0,46.088899999999995,25.1394,40,0
688.0,46.411199999999994,25.1394,40,0
689.0,46.411199999999994,25.1394,40,0
690.0,46.088899999999995,25.1394,40,0
691.0,46.088899999999995,25.1394,40,0
692.0,46.088899999999995,25.1394,40,0
693.0,46.088899999999995,25.1394,40,0
694.0,46.088899999999995,25.1394,40,0
695.0,46.088899999999995,25.1394,40,0
696.0,46.088899999999995,25.1394,40,0
697.0,46.088899999999995,25.1394,40,0
698.0,46.088899999999995,25.1394,40,0
699.0,46.088899999999995,25.1394,40,0
700.0,46.088899999999995,25.1394,40,0
701.0,46.088899999999995,25.1394,40,0
702.0,46.088899999999995,25.1394,40,0
703.0,46.088899999999995,25.1394,40,0
704.0,46.088899999999995,25.1394,40,0
705.0,46.088899999999995,24.817099999999996,40,0
706.0,46.088899999999995,25.1394,40,0
707.0,46.088899999999995,25.1394,40,0
708.0,46.088899999999995,25.1394,40,0
709.0,46.088899999999995,25.1394,40,0
710.0,46.088899999999995,25.1394,40,0
711.0,46.088899999999995,25.1394,40,0
712.0,46.088899999999995,25.1394,40,0
713.0,46.088899999999995,25.1394,40,0
714.0,46.088899999999995,24.817099999999996,40,0
715.0,46.088899999999995,25.1394,40,0
716.0,45.7666,25.1394,40,0
717.0,46.088899999999995,25.1394,40,0
718.0,46.088899999999995,25.1394,40,0
719.0,46.088899999999995,25.1394,40,0
720.0,46.088899999999995,25.1394,40,0
721.0,46.088899999999995,25.1394,40,0
722.0,46.088899999999995,25.1394,40,0
723.0,45.7666,25.1394,40,0
